report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,vario
26.815593000000035,470.63,23.864853865045976,2.890880081557517,-2,3,-1.41
27.015593000000024,470.83,23.864853865045976,2.9364949646116663,-1,2,-1.4
27.20559300000002,471.02,23.59272576841585,2.9830771386090835,-1,3,-1.39
27.44559300000003,471.26,23.289712627804455,3.0300788238408316,-1,3,-1.38
27.605593000000056,471.42,23.345098467322423,3.0779007307341826,-1,3,-1.37
27.825593000000026,471.64,23.400353215544524,3.1266385440523647,-1,3,-1.36
28.015593000000024,471.83,23.206386018525507,3.174422298260937,0,3,-1.35
28.20559300000002,472.02,23.261970256280566,3.2229108928499506,0,2,-1.34
28.44559300000003,472.26,23.565340122774398,3.272318560461669,0,2,-1.33
28.615593000000047,472.43,23.620079662552076,3.3216280547773027,0,2,-1.33
28.815593000000035,472.63,23.620079662552076,3.3704484497837064,0,2,-1.33
29.005593000000033,472.82,23.729179918232248,3.4185955015310623,0,2,-1.33
29.20559300000002,473.02,23.810677055403836,3.4667279592435984,0,2,-1.32
29.44559300000003,473.26,24.053511772118192,3.515193054495238,0,2,-1.33
29.625593000000038,473.44,23.6746926364118,3.5628626873335403,0,2,-1.35
29.815593000000035,473.63,23.482991565325374,3.6085559692492777,0,2,-1.36
30.015593000000024,473.83,23.482991565325374,3.652612386269006,0,2,-1.36
30.20559300000002,474.02,23.455477798917467,3.697453364835611,0,2,-1.36
30.45559300000002,474.27,23.289712627804455,3.740676009140837,-1,2,-1.39
30.63559300000003,474.45,23.206386018525507,3.7834534377463496,0,2,-1.41
30.825593000000026,474.64,22.926443492711417,3.8242996039558697,0,2,-1.42
31.015593000000024,474.83,22.898261006959828,3.8643977651761965,-1,2,-1.45
31.215593000000013,475.03,22.95459137745916,3.9051601574972765,-1,2,-1.5
31.45559300000002,475.27,23.234194759501545,3.9444157085823623,1,2,-1.53
31.615593000000047,475.43,23.122759130257755,3.984571645494756,0,2,-1.54
31.825593000000026,475.64,23.261970256280566,4.024046768676045,-1,2,-1.56
32.025593000000015,475.84,23.289712627804455,4.063375688541881,0,2,-1.57
32.21559300000001,476.03,23.178543913697073,4.1033875378170155,0,2,-1.54
32.45559300000002,476.27,23.206386018525507,4.143637069417885,-2,2,-1.57
32.605593000000056,476.42,23.03882869312197,4.185099185012519,0,1,-1.55
32.825593000000026,476.64,23.289712627804455,4.227297715681856,0,1,-1.53
33.025593000000015,476.84,23.261970256280566,4.269310295232126,0,2,-1.54
33.21559300000001,477.03,23.37274216968587,4.313376340929174,-1,2,-1.57
33.45559300000002,477.27,23.261970256280566,4.357936315616702,1,2,-1.57
33.61559300000005,477.43,23.234194759501545,4.404590916505189,0,2,-1.57
33.815593000000035,477.63,23.122759130257755,4.451415264641907,0,2,-1.58
34.025593000000015,477.84,23.122759130257755,4.498010400582645,1,2,-1.58
34.22559300000006,478.04,22.898261006959828,4.54373455265141,2,2,-1.57
34.46559300000001,478.28,22.70000393329104,4.590424595374617,1,2,-1.58
34.61559300000005,478.43,22.898261006959828,4.637530228643945,1,2,-1.57
34.825593000000026,478.64,23.178543913697073,4.684688960976231,1,1,-1.57
35.025593000000015,478.84,22.87004379228917,4.732810557670354,1,1,-1.58
35.22559300000006,479.04,22.47128269410465,4.7797814358424775,1,1,-1.56
35.47559300000006,479.29,22.442528641771514,4.827159439003671,1,1,-1.51
35.61559300000005,479.43,22.413737701577173,4.873876756141184,1,1,-1.49
35.825593000000026,479.64,22.240209379979003,4.921761520961448,0,1,-1.47
36.025593000000015,479.84,21.9773480322493,4.969253743150265,1,1,-1.45
36.21559300000001,480.03,21.88902611551538,5.016925200462672,0,1,-1.46
36.45559300000002,480.27,22.442528641771514,5.063722374648507,-1,1,-1.48
36.605593000000056,480.42,22.5,5.110362956134457,0,1,-1.48
36.815593000000035,480.63,22.81350466057241,5.157655438992441,-1,1,-1.49
37.03559300000006,480.85,23.03882869312197,5.205190562658026,-1,1,-1.48
37.23559300000005,481.05,22.81350466057241,5.252145605179714,-2,0,-1.48
37.46559300000001,481.28,22.81350466057241,5.300296068385766,-1,0,-1.5
37.62559300000004,481.44,22.671539967320168,5.348832839337198,0,0,-1.5
37.815593000000035,481.63,22.52868069997958,5.399147924901379,0,1,-1.49
38.015593000000024,481.83,22.557324933672106,5.449973066821554,-1,1,-1.49
38.23559300000005,482.05,22.240209379979003,5.499761862603632,-1,1,-1.52
38.46559300000001,482.28,22.32714212590147,5.551413275715304,-1,1,-1.55
38.61559300000005,482.43,22.211156187458442,5.6037416367293345,0,1,-1.54
38.83559300000002,482.65,22.35604458735571,5.656919894298259,0,1,-1.52
39.00559300000003,482.82,22.442528641771514,5.711250161677088,0,1,-1.51
39.24559300000004,483.06,22.413737701577173,5.76500264398826,0,1,-1.51
39.46559300000001,483.28,22.47128269410465,5.8176032855260615,0,1,-1.51
39.62559300000004,483.44,22.38490973118876,5.870391624152216,0,1,-1.5
39.825593000000026,483.64,22.269224668742705,5.921972784976417,0,1,-1.5
40.015593000000024,483.83,22.5,5.973445206276747,0,1,-1.51
40.23559300000005,484.05,22.70000393329104,6.023731968622333,1,2,-1.5
40.45559300000002,484.27,22.557324933672106,6.072747168853205,1,2,-1.49
40.62559300000004,484.44,22.211156187458442,6.119836268216759,0,2,-1.47
40.825593000000026,484.64,22.065316421377467,6.165432806067863,0,2,-1.47
41.015593000000024,484.83,22.298202201715082,6.210572078838582,0,2,-1.47
41.21559300000001,485.03,22.240209379979003,6.255725608036846,1,2,-1.48
41.44559300000003,485.26,22.32714212590147,6.299661338646867,1,1,-1.48
41.62559300000004,485.44,22.52868069997958,6.342162892603808,1,1,-1.45
41.815593000000035,485.63,22.87004379228917,6.383039552850879,-1,1,-1.44
42.015593000000024,485.83,22.898261006959828,6.423583770579736,-1,1,-1.44
42.22559300000006,486.04,22.841791719994113,6.462518216674483,1,1,-1.45
42.44559300000003,486.26,22.756825058313687,6.500075155141682,0,1,-1.43
42.62559300000004,486.44,22.898261006959828,6.536921729404942,0,1,-1.41
42.815593000000035,486.63,22.87004379228917,6.571056408287954,0,1,-1.4
43.015593000000024,486.83,23.010783851694136,6.6046117505461845,-1,1,-1.39
43.22559300000006,487.04,23.31742199230753,6.637091676628403,0,1,-1.36
43.44559300000003,487.26,23.261970256280566,6.667497365142759,0,1,-1.33
43.62559300000004,487.44,23.094816208714146,6.697900197408927,-2,1,-1.33
