report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch
39.48000000000002,337.63,20.985372091929527,4.157115258114957,3
39.670000000000016,337.82,21.23010773617967,4.183086462851974,0
39.879999999999995,338.03,21.502105971845868,4.209713372154382,1
40.10000000000002,338.25,22.065316421377467,4.238145723100411,0
40.27000000000004,338.42,22.298202201715082,4.269886003808951,-1
40.49000000000001,338.64,22.442528641771514,4.302559995441713,-1
40.68000000000001,338.83,22.35604458735571,4.335795100827396,-2
40.89000000000004,339.04,22.269224668742705,4.37098275676748,1
41.110000000000014,339.26,22.298202201715082,4.406454952019255,0
41.28000000000003,339.43,22.269224668742705,4.442781405077237,-1
41.48000000000002,339.63,22.38490973118876,4.478044695505305,-2
41.68000000000001,339.83,22.35604458735571,4.513508869433589,-1
41.89000000000004,340.04,22.5,4.54798124001218,-2
42.110000000000014,340.26,22.614504556291532,4.582892349896305,-1
42.28000000000003,340.43,22.72843225242474,4.617646172428812,-1
42.48000000000002,340.63,22.87004379228917,4.651861388330593,-1
42.69,340.84,22.70000393329104,4.68459748073299,-1
42.89000000000004,341.04,22.785182483717936,4.714776133110864,-1
43.10000000000002,341.25,22.70000393329104,4.7454747768650405,-1
43.29000000000002,341.44,22.64304022008006,4.774984085825525,-1
43.49000000000001,341.64,22.585932839820853,4.797945896367795,-1
43.68000000000001,341.83,22.81350466057241,4.814680393045257,-1
43.870000000000005,342.02,22.72843225242474,4.828901202839521,0
44.120000000000005,342.27,22.72843225242474,4.838443745648227,0
44.29000000000002,342.44,22.72843225242474,4.843016331502151,0
44.49000000000001,342.64,22.52868069997958,4.842113584234905,0
44.69,342.84,22.413737701577173,4.83418944480966,0
44.879999999999995,343.03,22.38490973118876,4.820264825992135,1
45.129999999999995,343.28,21.91850629872727,4.801977085098552,1
45.28000000000003,343.43,22.123767693111756,4.7784533046700535,1
45.49000000000001,343.64,21.85950617475339,4.750785368100135,2
45.68000000000001,343.83,21.88902611551538,4.72014025533507,1
45.879999999999995,344.03,21.85950617475339,4.687397745780544,0
46.129999999999995,344.28,21.56208406874797,4.655459982861482,0
46.28000000000003,344.43,21.5920106398035,4.624658036073754,0
46.48000000000002,344.63,21.651739690672734,4.595808370386862,0
46.69,344.84,21.8299463151527,4.572851993532303,-1
46.879999999999995,345.03,21.947946884594458,4.558310880821845,-1
47.120000000000005,345.27,22.094561386394226,4.552960904771841,-1
47.29000000000002,345.44,22.269224668742705,4.555135787583179,-1
47.47000000000003,345.62,21.91850629872727,4.565993049606463,-1
47.68000000000001,345.83,21.8299463151527,4.586508900232867,-1
47.870000000000005,346.02,21.91850629872727,4.611931762663313,-1
48.110000000000014,346.26,21.91850629872727,4.649885548378951,-1
48.28000000000003,346.43,21.9773480322493,4.69720556710632,-1
48.47000000000003,346.62,22.298202201715082,4.755737382831494,-2
48.69,346.84,22.413737701577173,4.820445750838446,-2
48.879999999999995,347.03,22.47128269410465,4.892179830223749,0
49.120000000000005,347.27,22.557324933672106,4.966997226291164,0
49.27000000000004,347.42,22.785182483717936,5.0388215239302925,0
49.49000000000001,347.64,23.122759130257755,5.1119165862950595,-1
49.68000000000001,347.83,23.15066832464132,5.180817505282431,1
49.879999999999995,348.03,22.18206494224649,5.244596037483542,12
50.120000000000005,348.27,21.711304424099403,5.300319502158984,2
50.29000000000002,348.44,23.010783851694136,5.347332531948518,-2
50.49000000000001,348.64,24.45287794505829,5.387073401638622,-2
50.68000000000001,348.83,25.38573589113961,5.420454854305026,-3
50.879999999999995,349.03,26.236330259969744,5.447112517599622,-2
51.129999999999995,349.28,26.91664428928536,5.466543836299216,-3
51.28000000000003,349.43,28.591789619984777,5.483143445232513,0
51.48000000000002,349.63,29.95931552513665,5.501302401492052,-2
51.69,349.84,30.23821241072161,5.522374826928171,-2
51.879999999999995,350.03,30.216850195119374,5.54553852570361,-4
52.120000000000005,350.27,30.662331474116108,5.57340300571403,-1
52.28000000000003,350.43,31.59579093964955,5.609446172216001,5
52.5,350.65,32.62143717351071,5.651332597682544,6
52.68000000000001,350.83,36.71890604612956,5.70137473505827,9
52.870000000000005,351.02,38.302634853684594,5.758038468417403,8
53.110000000000014,351.26,39.020819599861014,5.819072135463805,6
53.29000000000002,351.44,39.020819599861014,5.883452251521225,3
53.49000000000001,351.64,37.72508976741054,5.948860418642346,6
53.68000000000001,351.83,34.31918009581492,6.011446610603807,9
53.870000000000005,352.02,35.57562367689427,6.067429125588851,7
54.110000000000014,352.26,35.118921509055255,6.115584436372752,8
54.29000000000002,352.44,34.03577986802256,6.155175286221146,10
54.48000000000002,352.63,32.442796989942345,6.185806034371318,10
54.68000000000001,352.83,31.22575590170161,6.205680611970361,10
54.879999999999995,353.03,30.49339172305223,6.220644415436453,11
55.120000000000005,353.27,29.217309047192956,6.219500109752887,10
55.27000000000004,353.42,28.614365059443518,6.205317504973524,8
55.49000000000001,353.64,27.882886456442368,6.176877178661342,5
55.69,353.84,27.345052811528927,6.138574036708912,7
55.879999999999995,354.03,27.486371855068505,6.090227761939726,4
56.120000000000005,354.27,27.906035390655006,6.037659596482934,1
56.29000000000002,354.44,28.20524267376039,5.9865423657828645,0
56.48000000000002,354.63,28.928571428571427,5.934710416302275,-2
56.68000000000001,354.83,29.590638170660306,5.886843571430628,-5
56.89000000000004,355.04,30.472208398701227,5.84467038345932,-8
57.110000000000014,355.26,31.65704293434462,5.810748296825751,-9
57.29000000000002,355.44,32.42288732437288,5.787114847264516,-9
57.48000000000002,355.63,33.46177952194877,5.77580513173133,-10
57.68000000000001,355.83,34.35679016747992,5.777740517789272,-10
57.879999999999995,356.03,35.08212849580137,5.790600464988486,-9
58.110000000000014,356.26,36.436448728139894,5.818688075094049,-9
58.28000000000003,356.43,36.82426897732371,5.85859019099169,-9
58.48000000000002,356.63,37.41572162193047,5.908531360368979,-5
58.69,356.84,37.91290536027466,5.967986225472684,-3
58.89000000000004,357.04,38.302634853684594,6.035563008833296,-1
59.120000000000005,357.27,38.285772587908696,6.107354505802358,1
59.28000000000003,357.43,38.13367666405073,6.181913526843421,2
59.49000000000001,357.64,37.58790716847803,6.259585753655661,3
59.68000000000001,357.83,36.85932302522051,6.33811867823859,4
59.900000000000034,358.05,36.080267658177284,6.415434742152468,5
60.120000000000005,358.27,35.430119493828116,6.492890482070798,8
60.28000000000003,358.43,35.026866510594694,6.5685226776219645,7
60.49000000000001,358.64,34.092648378637115,6.642986343741223,9
60.69,358.84,33.05404896621932,6.714263760838233,8
60.879999999999995,359.03,32.06239930166786,6.782542659345348,7
61.120000000000005,359.27,31.37017708276575,6.849558679017671,7
61.27000000000004,359.42,31.059880859069498,6.912448437023307,6
61.49000000000001,359.64,30.725444401561866,6.971935592224605,5
61.69,359.84,30.42979751050953,7.027338175726435,3
61.879999999999995,360.03,29.95931552513665,7.0763993837966,2
62.120000000000005,360.27,30.152672741722043,7.125796977893884,1
62.30000000000001,360.45,30.23821241072161,7.176224632722836,0
62.49000000000001,360.64,30.641264943649745,7.2250277043414926,-1
62.670000000000016,360.82,31.059880859069498,7.2729337677911765,-2
62.879999999999995,361.03,31.616221456456078,7.321059606220478,-3
63.120000000000005,361.27,32.32315504465516,7.365955624411914,-4
63.29000000000002,361.44,32.581823999003504,7.409810909798655,-4
63.49000000000001,361.64,33.50035219126473,7.4494875307504875,-5
63.68000000000001,361.83,33.9598070503641,7.4878035319839675,-5
63.89000000000004,362.04,34.65620140636257,7.522495903041942,-5
64.11000000000001,362.26,34.98997669887414,7.5518267003439306,-5
64.29000000000002,362.44,35.302311380071274,7.572790151157914,-5
