report_t_s,t,IAS_kmh,pitch,roll,Glide_ratio_GNSS
19.218564000000015,371.06,26.91664428928536,0,-1,2.036081982151791
19.38856400000003,371.23,26.79642642942814,-1,-1,1.9959528550474375
19.58856400000002,371.43,26.91664428928536,-1,-2,1.9536638011815672
19.778564000000017,371.62,26.98851796673571,0,-1,1.9121874494240956
19.968564000000015,371.81,27.155483435436107,0,0,1.8740592727441276
20.208564000000024,372.05,27.036327602026162,0,-1,1.8388985531302637
20.38856400000003,372.23,27.084052842352577,-2,0,1.8000851919370198
20.57856400000003,372.42,27.202999628267285,-2,0,1.7564443703116839
20.768564000000026,372.61,27.533317016268985,-2,-2,1.7121600399555172
20.988563999999997,372.83,27.603585059974822,-1,-2,1.669655600178253
21.208564000000024,373.05,27.486371855068505,-1,-1,1.6235088007724114
21.37856400000004,373.22,27.202999628267285,-2,-1,1.5784544724617864
21.57856400000003,373.42,27.202999628267285,-2,-2,1.5342053630565253
21.768564000000026,373.61,27.179251915641046,-2,-2,1.4861338412959881
21.978564000000006,373.82,27.012433361740086,-1,-2,1.4353465305098523
22.218564000000015,374.06,26.748187998899844,-1,-3,1.3819514112077673
22.38856400000003,374.23,25.027089914567306,0,-1,1.3269398701712376
22.58856400000002,374.43,23.537922614802017,1,-1,1.2741227873938465
22.778564000000017,374.62,22.413737701577173,1,-1,1.2210568102710784
22.978564000000006,374.82,21.44196010306018,2,0,1.169507342734289
23.208564000000024,375.05,20.861927655665095,3,1,1.1194683806507701
23.38856400000003,375.23,21.16918908051347,2,2,1.0737599885985498
23.57856400000003,375.42,23.729179918232248,2,2,1.0272015574410263
23.778564000000017,375.62,23.400353215544524,1,3,0.982780800683906
23.988563999999997,375.83,22.442528641771514,1,4,0.9413570301754565
24.208564000000024,376.05,21.88902611551538,0,5,0.9020718012619834
24.38856400000003,376.23,22.38490973118876,0,6,0.8682176222095431
24.57856400000003,376.42,19.584735439747405,9,8,0.8381512464695154
24.788564000000008,376.63,15.705659158145407,5,9,0.8120760086750484
24.978564000000006,376.82,11.307252278145766,9,9,0.7933501754845367
25.218564000000015,377.06,8.504200642707612,7,9,0.7807082548881431
25.38856400000003,377.23,12.756300964061419,4,9,0.7727385946647349
25.57856400000003,377.42,14.990430621035594,6,8,0.7720325606839407
25.788564000000008,377.63,13.542026421176288,-2,6,0.7807348694717126
25.988563999999997,377.83,10.036603925997424,8,4,0.7966102878432076
26.228564000000006,378.07,10.164463907684075,5,3,0.8203952293948296
26.38856400000003,378.23,8.57979502395373,4,2,0.8509803958075575
26.57856400000003,378.42,8.11567361118381,4,1,0.8901070761441261
26.768564000000026,378.61,7.364853795464743,0,-1,0.9372844744696552
26.978564000000006,378.82,6.91258280387354,-2,-3,0.991620602652944
27.208564000000024,379.05,6.119817674354926,-3,-6,1.0555378606453534
27.37856400000004,379.22,6.626419755456953,-12,-8,1.1314462977298925
27.568564000000038,379.41,12.396896212935143,-16,-10,1.2198156788897156
27.768564000000026,379.61,21.651739690672734,-9,-11,1.3223724461786361
27.978564000000006,379.82,28.478643985718595,-10,-14,1.4489656035026215
28.218564000000015,380.06,32.04225327435571,-11,-24,1.603281354753629
28.368563999999992,380.21,33.57736459678315,-7,-30,1.795866816900693
28.568564000000038,380.41,37.27740055096029,-4,-32,2.0398750830957386
28.788564000000008,380.63,40.70547367043766,-5,-31,2.3530428455896013
28.978564000000006,380.82,41.36637110217991,-5,-28,2.762850576386429
29.228564000000006,381.07,40.09813376745422,-2,-24,3.343210028331104
29.37856400000004,381.22,39.514149170820794,5,-22,4.204595578572279
29.57856400000003,381.42,40.3229548616605,9,-20,5.606600042067443
29.768564000000026,381.61,40.926958644364845,11,-18,8.245907699948146
29.968564000000015,381.81,41.52217719459797,10,-16,14.84368139230182
30.228564000000006,382.07,39.432356184809876,22,-12,
30.38856400000003,382.23,37.929933389590545,25,-9,
30.57856400000003,382.42,35.738607789541746,28,-4,
30.788564000000008,382.63,32.9953904480054,25,1,
30.968564000000015,382.81,30.893115192976744,28,5,
31.218564000000015,383.06,28.523956097087428,26,9,
31.38856400000003,383.23,27.084052842352577,27,11,
31.57856400000003,383.42,25.436558236089233,24,12,
31.778564000000017,383.62,24.133913706987652,23,12,
31.968564000000015,383.81,23.010783851694136,19,11,
32.228564000000006,384.07,21.8299463151527,16,10,
32.37856400000004,384.22,20.581470763177013,14,9,
32.56856400000004,384.41,19.716178092404938,11,8,
32.77856400000002,384.62,19.55173670452999,5,6,
32.988564,384.83,19.45240463074854,2,5,10.547321507931798
33.228564000000006,385.07,20.644123787140387,-6,1,6.638627525232026
33.37856400000004,385.22,21.800346374331216,-10,-1,5.00977588009285
33.59856400000001,385.44,23.37274216968587,-12,-4,4.1647066261119265
33.78856400000001,385.63,23.6746926364118,-19,-7,3.6868479461010533
33.968564000000015,385.81,24.37352821302284,-22,-9,3.4416284644607127
