report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_speed_kmh
33.855848870966675,351.65,25.789510504094807,4.945818362712794,-2,1,33.048
34.07562331656726,351.87,26.112980586329872,4.95821023424832,-2,1,33.264
34.225469529476705,352.02,26.211706762982285,4.993503303018541,-2,1,33.443999999999996
34.44524397507729,352.24,26.334594013136687,5.047455760984905,-1,1,33.588
34.64503892562323,352.44,26.063477261078873,5.100135976903104,-1,1,33.66
34.84483387616918,352.64,26.285508054315198,5.1528609066869215,-1,1,33.624
35.084587816824346,352.88,26.48130597849227,5.221115565118891,0,1,33.66
35.23443402973379,353.03,26.530029673745105,5.2853775148047495,0,1,33.624
35.44421872780708,353.24,26.08824066548774,5.34831120171555,1,1,33.552
35.63402393082574,353.43,25.964187462969928,5.410200960474582,1,1,33.408
35.83381888137169,353.63,25.739385071861193,5.462752495315053,1,1,33.264
36.073572822026854,353.87,26.038690306103014,5.50495125747301,2,1,33.012
36.25338827751822,354.05,25.88947022183627,5.52297486925088,2,1,32.832
36.443193480536884,354.24,25.68916183362715,5.515215132321065,2,1,32.76
36.62300893602825,354.42,25.38573589113961,5.501279946914252,2,1,32.507999999999996
36.86276287668341,354.66,25.258232644556323,5.475493218957105,1,1,32.328
37.08253732228394,354.88,25.027089914567306,5.406504740655604,1,1,32.25600000000001
37.242373282720735,355.04,25.027089914567306,5.334566112858447,1,0,32.076
37.44216823326668,355.24,25.130082489286966,5.247858409348229,1,0,32.04
37.63197343628534,355.43,24.819822661307946,5.150823514043697,1,0,32.04
37.85174788188586,355.65,24.74164979733319,5.050958868029375,0,0,31.968000000000004
38.07152232748645,355.87,25.07863907302591,4.948721062559161,0,1,31.86
38.25133778297782,356.05,24.76773483335749,4.859968384152786,0,1,31.752000000000002
38.451132733523764,356.25,24.76773483335749,4.785292319841471,0,1,31.752000000000002
38.64093793654243,356.44,24.5582787695402,4.715431021168439,0,1,31.680000000000003
38.84073288708837,356.64,24.897750082761963,4.657232249744059,0,1,31.716
39.080486827743535,356.88,25.130082489286966,4.623046349462876,0,1,31.752000000000002
39.24032278818033,357.04,25.15576474687263,4.602366468918203,-1,1,31.86
39.44011773872627,357.24,25.38573589113961,4.600820652672374,0,1,31.788
39.62992294174494,357.43,25.38573589113961,4.622327651243716,0,1,31.752000000000002
39.82971789229088,357.63,25.76445997802367,4.658637965059841,-1,2,31.895999999999997
40.06947183294604,357.87,26.13769709028845,4.707719135764523,-1,2,32.04
40.249287288437415,358.05,26.383588649006786,4.762242206055894,-1,2,32.148
40.44908223898336,358.25,26.359102714591163,4.818324825488051,-1,2,32.22
40.63888744200202,358.44,26.748187998899844,4.891894378303769,-1,2,32.184
40.838682392547966,358.64,27.084052842352577,4.973440412266099,0,2,32.22
41.07843633320313,358.88,26.84457817793046,5.061518686882249,0,2,32.184
41.23827229363992,359.04,27.084052842352577,5.139296791905075,0,2,32.076
41.44805699171316,359.25,26.91664428928536,5.219486016287541,0,2,31.895999999999997
41.64785194225911,359.45,27.084052842352577,5.286324682135875,1,2,31.680000000000003
41.83765714527777,359.64,26.79642642942814,5.349704482492245,1,2,31.464000000000002
42.06742133840564,359.87,26.748187998899844,5.402845436621529,2,2,31.212
42.23724704636972,360.04,27.06020074363297,5.4476284755045095,2,2,31.068000000000005
42.43704199691567,360.24,26.96458136072547,5.488510395988414,1,2,30.96
42.63683694746162,360.44,26.868621692090066,5.5064351010910215,1,2,30.672
42.83663189800757,360.64,26.505679021827813,5.510256065663013,2,2,30.276
43.056406343608145,360.86,26.60294789557529,5.498089686880472,2,2,29.916000000000004
43.23622179909952,361.04,26.310062481018587,5.487965502250781,2,2,29.664
43.426027002118175,361.23,25.86451650979995,5.450868824516311,2,1,29.376
43.6458014477187,361.45,25.939305629307274,5.4057146449317095,2,1,29.16
43.825616903210076,361.63,25.964187462969928,5.340868586346893,2,0,28.907999999999998
44.06537084386523,361.87,25.63884021462399,5.272724785816053,1,0,28.764000000000003
44.23519655182932,362.04,25.76445997802367,5.189845055170398,1,-1,28.656
44.43499150237526,362.24,25.48727924006845,5.0991110916176146,1,-1,28.476000000000003
44.63478645292121,362.44,25.130082489286966,5.004044341357923,1,-1,28.404
44.83458140346716,362.64,24.637033473357683,4.901853361409879,1,-1,28.152
45.07433534412232,362.88,24.610809907146784,4.807466348973968,1,-1,28.188000000000002
45.23417130455911,363.04,24.793792425870286,4.709471162738947,0,-1,28.116
45.43396625510506,363.24,24.74164979733319,4.613115509082961,0,-1,28.188000000000002
45.63376120565101,363.44,24.74164979733319,4.5180462546721545,0,-1,28.188000000000002
45.84354590372425,363.65,24.637033473357683,4.430786286120631,-1,-1,28.188000000000002
46.063320349324826,363.87,24.68939704672053,4.352361443456157,-1,0,28.259999999999998
46.2431358048162,364.05,24.50563502460574,4.285457828585023,-1,1,28.296000000000003
46.432941007834856,364.24,24.400006795750137,4.224598403624832,-1,1,28.296000000000003
46.632735958380806,364.44,24.53197101826138,4.175665988740066,-1,2,28.332
46.87248989903597,364.68,24.975434359157227,4.140256511087994,-1,2,28.368
47.09226434463649,364.9,25.232654680887183,4.099365812206945,-1,2,28.476000000000003
47.232120810018706,365.04,25.15576474687263,4.069059261544098,-1,2,28.368
47.43191576056466,365.24,25.001275477667217,4.059506976977427,-1,3,28.368
47.621720963583314,365.43,24.975434359157227,4.059568508472525,0,3,28.332
47.84149540918384,365.65,24.845825625654065,4.071390770586762,0,3,28.188000000000002
48.06126985478443,365.87,25.181420811416352,4.083827723645033,0,3,28.188000000000002
48.23109556274851,366.04,25.411159769210187,4.105615950389326,0,2,28.044
48.43089051329446,366.24,25.512601928122837,4.130395896863667,0,2,28.008000000000003
48.6306854638404,366.44,25.38573589113961,4.157089865104405,0,2,27.936
48.840470161913636,366.65,25.38573589113961,4.181090649343251,1,2,27.720000000000002
49.070234355041514,366.88,25.63884021462399,4.2111130169646795,1,1,27.540000000000003
49.24006006300559,367.05,25.48727924006845,4.240099594805986,1,1,27.612000000000002
49.42986526602425,367.24,25.15576474687263,4.259075287204797,1,1,27.648
49.6296602165702,367.44,24.897750082761963,4.273739358512654,1,0,27.468
49.83944491464344,367.65,24.663229156965222,4.276143176146145,1,-1,27.36
50.0791988552986,367.89,24.240701457318785,4.280744474422969,1,-2,27.215999999999998
50.23903481573539,368.05,24.267324970513126,4.2765510506607205,1,-2,27.215999999999998
50.43882976628134,368.25,24.187366516005657,4.282381007842522,1,-2,27.288
50.63862471682729,368.45,23.918907963434812,4.2816664506150275,1,-2,27.252000000000002
50.828429919845945,368.64,23.37274216968587,4.281963706482297,0,-3,27.396
51.06818386050111,368.88,23.206386018525507,4.27924872171314,0,-3,27.468
51.24799931599248,369.06,23.400353215544524,4.27077252270583,0,-3,27.612000000000002
51.43780451901114,369.25,23.783542371881904,4.2585360813693365,0,-2,27.720000000000002
