report_t_s,t,IAS_kmh,pitch,roll,Glide_ratio_GNSS
8.387817000000155,543.82,29.173073883221804,0,-21,8.02648011107951
8.607817000000068,544.04,28.950884252118993,-1,-20,7.7316922275325535
8.777817000000141,544.21,29.017719779894662,-1,-18,7.509794721649916
8.977817000000073,544.41,29.15093112945598,-2,-17,7.363508891033972
9.177817000000118,544.61,29.128771543486916,-3,-15,7.26812043048218
9.387817000000155,544.82,29.26147734005323,-3,-14,7.195512742250901
9.62781700000005,545.06,29.459415181858972,-3,-12,7.121246201348647
9.777817000000141,545.21,29.590638170660306,-4,-12,7.041258407224258
9.987817000000064,545.42,29.39358400420481,-4,-11,6.973715479254472
10.18781700000011,545.62,29.06219140718324,-5,-10,6.90328681916879
10.397817000000146,545.83,28.839147500774505,-4,-10,6.810855312006448
10.607817000000068,546.04,28.681984763959413,-5,-10,6.727664071399322
10.797817000000123,546.23,28.478643985718595,-3,-9,6.61969251730138
10.987817000000064,546.42,28.569196341371534,-3,-9,6.481278372212153
11.18781700000011,546.62,28.79433139366433,-2,-8,6.352524911041138
11.387817000000155,546.82,29.017719779894662,-2,-8,6.252916688146851
11.61781700000006,547.05,29.15093112945598,2,-7,6.168649555114674
11.797817000000123,547.23,29.54696192815216,2,-6,6.1206782184078286
11.987817000000064,547.42,29.937754302102572,2,-5,6.077322198811555
12.177817000000118,547.61,30.131249880941795,-2,-4,6.052146715602575
12.397817000000146,547.83,30.152672741722043,1,-4,6.06722294063245
12.607817000000068,548.04,30.38732743048238,0,-3,6.078714204893936
12.787817000000132,548.22,30.408569884967942,2,-2,6.148708582970058
12.977817000000073,548.41,30.53571428571428,1,-2,6.247052816735159
13.18781700000011,548.62,30.851282925727176,1,-1,6.366002450678662
13.397817000000146,548.83,31.018273498315896,1,-1,6.484741422707691
13.637817000000155,549.07,31.59579093964955,0,0,6.621834814234517
13.787817000000132,549.22,31.493439550069425,-1,0,6.761669184596448
13.997817000000055,549.43,31.472929330017006,0,0,6.92520896498407
14.217817000000082,549.65,31.431868739369914,-1,1,7.102691549811405
14.387817000000155,549.82,31.493439550069425,0,1,7.273959762273442
14.647817000000146,550.08,31.697811841043602,-1,1,7.482585752323675
14.797817000000123,550.23,31.799505435122217,-1,1,7.662699084175826
14.987817000000064,550.42,32.10265342838279,-2,1,7.864487798284373
15.207817000000091,550.64,32.30317163931715,-1,1,8.080444882444457
15.397817000000146,550.83,32.83845547773624,-1,0,8.305841287364371
15.647817000000146,551.08,33.112603571844396,0,0,8.554153957219553
15.807817000000114,551.24,33.03450769997325,0,0,8.812576019831644
15.997817000000055,551.43,32.9170164882815,0,0,9.07443140347404
16.18781700000011,551.62,32.46269444473524,1,0,9.322765798724749
16.397817000000146,551.83,32.18301063401911,1,0,9.581244621789553
16.647817000000146,552.08,31.779192749922625,1,0,9.795248557352918
16.797817000000123,552.23,31.81980515339464,2,0,10.025219922480924
